SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
NEWGEN,EQ,396.8,396.8,386,388.45,389.95,387.15,54138,21065713,20-May-22,5658,INE619B01017
NEXTMEDIA,BE,5.95,5.95,5.65,5.9,5.95,5.8,3883,22716.65,20-May-22,36,INE747B01016
NFL,EQ,53.8,54.8,52.85,54.25,53.7,52.85,2314732,124773703.2,20-May-22,10822,INE870D01012
NGIL,EQ,127.55,133.9,127.25,131.6,133.9,127.55,26027,3392675.65,20-May-22,203,INE236Y01012
NH,EQ,665.1,688,656.2,662.85,662,659.8,110105,72999297.45,20-May-22,10957,INE410P01011
NHAI,N2,1195,1196,1187.15,1192.56,1189,1186.84,3881,4635665.44,20-May-22,56,INE906B07CB9
NHAI,N8,1104.64,1106.65,1104.64,1106.27,1106.65,1106.65,230,254197.7,20-May-22,4,INE906B07EH2
NHAI,NA,1185,1185,1168,1170.34,1168,1176.17,879,1029629.01,20-May-22,13,INE906B07EJ8
NHAI,ND,1159.01,1172,1159.01,1161.09,1160.5,1183.5,1686,1957186.48,20-May-22,6,INE906B07EO8
NHAI,NE,1238.49,1238.49,1238.49,1238.49,1238.49,1211,1,1238.49,20-May-22,1,INE906B07EP5
NHBTF2014,N5,5937,6111,5937,6111,6111,6015,61,362331,20-May-22,2,INE557F07124
NHBTF2014,N6,6725,6839.99,6725,6803.28,6817.5,6725.78,22,149614.99,20-May-22,5,INE557F07132
NHBTF2023,N6,6151,6151,6040,6040,6040,6201,20,121021.5,20-May-22,3,INE557F07181
NHPC,EQ,32.4,32.5,31.9,32,32,31.75,4950170,158613546.1,20-May-22,10268,INE848E01016
NIACL,EQ,104,104.65,103,104.05,104.25,102.65,158897,16477996.05,20-May-22,5712,INE470Y01017
NIBL,EQ,22.6,22.7,21.55,22.15,22.05,21.85,6732,150330.45,20-May-22,125,INE047O01014
NIDAN,SM,37,37.95,36.5,36.5,36.5,36.4,4000,149350,20-May-22,4,INE0J6L01013
NIF100BEES,EQ,168,171.25,167,169.88,169.76,166.37,3245,550328.95,20-May-22,169,INF204K014N5
NIFTYBEES,EQ,176.99,176.99,172.01,175.92,176.2,171.7,2696074,472196534.5,20-May-22,20403,INF204KB14I2
NIITLTD,EQ,475,480.95,465.2,470.65,471.2,463.1,129720,61115271.25,20-May-22,7714,INE161A01038
NILAINFRA,EQ,6,6.05,5.7,5.75,5.8,5.85,396781,2318844.35,20-May-22,349,INE937C01029
NILASPACES,BE,3.65,3.65,3.5,3.5,3.5,3.65,422517,1488841.95,20-May-22,816,INE00S901012
NILKAMAL,EQ,1908.65,1956.55,1860,1927.75,1955,1899.15,4493,8582516.1,20-May-22,1063,INE310A01015
NIPPOBATRY,EQ,367,394.95,367,383,385.9,370.65,2894,1087000,20-May-22,383,INE567A01028
NIRAJ,EQ,32.95,34,32.4,33.5,33.6,32.45,14805,494660.85,20-May-22,208,INE368I01016
NITCO,EQ,26.25,26.85,26.25,26.85,26.85,25.6,87668,2344988.1,20-May-22,503,INE858F01012
NITINSPIN,EQ,235.95,239.85,233.2,234.7,234.2,232.25,86222,20365343,20-May-22,2180,INE229H01012
NITIRAJ,EQ,71.4,71.4,65.85,66.8,66.25,68.7,7740,521364.55,20-May-22,223,INE439T01012
NKIND,EQ,41.45,42.35,38.5,39.6,38.55,38.5,38136,1568814.65,20-May-22,507,INE542C01019
NLCINDIA,EQ,82,84.4,81.5,83.55,83.55,80.25,9100098,759808947,20-May-22,30810,INE589A01014
NMDC,EQ,143.5,146.85,142.75,146.45,146.7,140.1,5902406,853668878,20-May-22,35476,INE584A01023
NOCIL,EQ,253.8,258.85,252.25,254,253.4,249.55,744157,190067303.9,20-May-22,12724,INE163A01018
NOIDATOLL,EQ,6.95,7,6.75,6.85,6.95,6.8,62786,432860.05,20-May-22,180,INE781B01015
NORBTEAEXP,BE,5.7,5.7,5.7,5.7,5.7,5.9,50,285,20-May-22,2,INE369C01017
NOVARTIND,EQ,590.05,598,580,588.15,592,600.2,18797,11025279.95,20-May-22,1471,INE234A01025
NPBET,EQ,172,178.3,172,177.99,178.3,172.95,700,123655.23,20-May-22,33,INF277K010X4
NPST,SM,78,86.5,78,84.3,85,78,54400,4501840,20-May-22,33,INE0FFK01017
NRAIL,EQ,262,266,255,256.75,255.6,241.85,58652,15264179.9,20-May-22,2317,INE740D01017
NRBBEARING,EQ,113.4,114.15,111.9,113.3,113.7,112.3,40147,4538563.15,20-May-22,1095,INE349A01021
NRL,SM,195,200.3,192.5,200.2,200.3,190.8,38500,7614365,20-May-22,33,INE0JM501013
NSIL,EQ,1476,1516,1476,1492.3,1486.5,1478,941,1405371.7,20-May-22,302,INE023A01030
NTPC,EQ,150.95,150.95,147.65,149.6,149.35,148,17841739,2668005553,20-May-22,86972,INE733E01010
NTPC,N4,1089.55,1091.49,1089.55,1091.49,1091.49,1095.1,26,28330.24,20-May-22,2,INE733E07JH3
NTPC,N6,1331.15,1331.15,1331.01,1331.01,1331.01,1345,14,18635.54,20-May-22,2,INE733E07JJ9
NTPC,N7,13.14,13.15,13.1,13.13,13.14,13.11,78533,1030225.22,20-May-22,83,INE733E07JP6
NTPC,ND,1270,1270,1270,1270,1270,1276.84,1,1270,20-May-22,1,INE733E07JW2
NUCLEUS,EQ,426,431.7,421.2,424.55,421.2,421.9,22677,9678426.7,20-May-22,1162,INE096B01018
NURECA,EQ,1087.95,1161.5,1081.65,1112.4,1101,1064.65,4407,4847234.55,20-May-22,1038,INE0DSF01015
NUVOCO,EQ,299,313.95,298,299,299,294.7,458890,138594367.5,20-May-22,8730,INE118D01016
NV20BEES,EQ,93.48,93.98,92.3,93.68,93.62,91.84,5279,492568.6,20-May-22,108,INF204KB18I3
NXTDIGITAL,EQ,379,391.8,375,384.05,379.1,376.8,42153,16237709.65,20-May-22,916,INE353A01023
NYKAA,EQ,1502.25,1538.85,1452.55,1472.8,1472.5,1463.7,446909,666711762.5,20-May-22,35868,INE388Y01029
OAL,EQ,542.85,555.5,536.85,552.15,552.8,537.55,13364,7273769.45,20-May-22,537,INE959C01023
OBCL,EQ,130.85,130.85,122.4,125.7,126,124.65,6097,761679.5,20-May-22,182,INE426Z01016
OBEROIRLTY,EQ,805,821,789.9,799.35,798,792.2,922121,741441071.7,20-May-22,26863,INE093I01010
OCCL,EQ,810,876,800.7,803.75,801,802.25,2858,2311756.55,20-May-22,501,INE321D01016
OFSS,EQ,3126,3229.65,3111,3217.45,3224,3091.1,64394,203915727.6,20-May-22,8036,INE881D01027
OIL,EQ,241,241.5,236.7,239.4,239,241.2,851246,203042288.8,20-May-22,24770,INE274J01014
OILCOUNTUB,EQ,8.35,8.35,7.95,8.1,8.2,8.15,14746,120110.3,20-May-22,79,INE591A01010
OLECTRA,EQ,557.85,557.85,536.6,542.85,540,540,72058,39231400.4,20-May-22,4127,INE260D01016
OMAXAUTO,EQ,48.5,49.5,47.75,48.3,48.1,47.9,10696,520399.7,20-May-22,290,INE090B01011
OMAXE,EQ,93.75,108.7,93.75,103.6,102.95,92.05,3295757,343511093.8,20-May-22,70442,INE800H01010
OMFURN,SM,14.8,14.8,14.8,14.8,14.8,14.1,6000,88800,20-May-22,1,INE338Y01016
OMINFRAL,EQ,36.55,38.5,34.4,35.9,36.25,35.9,93967,3388716.8,20-May-22,689,INE239D01028
OMKARCHEM,EQ,26.8,26.85,25.7,26.1,26.15,25.6,26367,689611.65,20-May-22,307,INE474L01016
ONELIFECAP,EQ,11.7,11.9,11.25,11.9,11.9,11.35,12141,144126.1,20-May-22,48,INE912L01015
ONEPOINT,EQ,11.1,11.25,10.55,11.05,11.25,10.8,167541,1840941,20-May-22,193,INE840Y01029
ONGC,EQ,161.65,163.8,160.1,161.9,161.75,160,7235654,1171021518,20-May-22,52015,INE213A01029
ONMOBILE,EQ,138.45,138.9,130,132.6,133,141.7,3100258,413161664.8,20-May-22,25430,INE809I01019
ONWARDTEC,EQ,308,308,290.1,294.7,290.25,293.2,5906,1757110.35,20-May-22,539,INE229A01017
OPTIEMUS,EQ,276.7,308.8,276.55,304.2,303.9,271.8,534087,158044930.9,20-May-22,9883,INE350C01017
ORBTEXP,EQ,110.8,116.9,107.05,115.05,114,106.75,91826,10484034.7,20-May-22,2094,INE231G01010
ORCHPHARMA,EQ,316.4,316.4,306.5,310.3,310.45,300.4,4466,1392837,20-May-22,265,INE191A01027
ORICONENT,EQ,28.6,29.5,28.6,29.25,29,28.7,105634,3091457.55,20-May-22,290,INE730A01022
ORIENTABRA,EQ,30,31.05,29.95,30.7,30.55,29.8,59099,1800751.75,20-May-22,673,INE569C01020
ORIENTALTL,EQ,12.75,12.75,12.05,12.4,12.45,12.55,19528,243082.1,20-May-22,142,INE998H01012
ORIENTBELL,EQ,578.8,587,551.05,571.35,574.95,568.6,157381,89803221.75,20-May-22,9018,INE607D01018
ORIENTCEM,EQ,119.8,124.9,117.05,123.85,123.05,116.35,1026601,125325881.5,20-May-22,13539,INE876N01018
ORIENTELEC,EQ,278.05,294.9,278.05,279.3,279,279.3,133462,37438208.65,20-May-22,6682,INE142Z01019
ORIENTHOT,EQ,57.8,57.8,56.45,57.25,57.2,55.85,93442,5342614.3,20-May-22,1277,INE750A01020
ORIENTLTD,EQ,67.05,69.95,67.05,68.9,68.95,67.9,1694,116543.6,20-May-22,53,INE609C01024
ORIENTPPR,EQ,28.35,29,28.35,28.85,29,28,250597,7190532.7,20-May-22,1126,INE592A01026
ORISSAMINE,EQ,3093,3260,3093,3146.9,3135,3054.4,25407,80713685,20-May-22,4775,INE725E01024
ORTEL,BZ,1.05,1.15,1.05,1.05,1.05,1.1,14105,14931.35,20-May-22,13,INE849L01019
ORTINLAB,EQ,25.2,28.6,25,26,26,24.55,204188,5454773.35,20-May-22,1460,INE749B01020
OSIAHYPER,SM,386.95,387,380,380,380,374,4000,1543560,20-May-22,6,INE06IR01013
OSWALAGRO,EQ,35.2,35.4,33.05,33.55,33.4,32.55,274856,9480045.45,20-May-22,2299,INE142A01012
OSWALSEEDS,SM,90,90,90,90,90,86.95,4000,360000,20-May-22,1,INE00IK01011
PAGEIND,EQ,42500,42912,42252.1,42568.6,42500,41866.7,17876,761081580.2,20-May-22,8597,INE761H01022
PAISALO,EQ,741,800,741,789.25,797,736.6,45495,35157802.4,20-May-22,2329,INE420C01042
PALASHSECU,BE,103.05,104.8,101,101.1,101,101,1154,116732.65,20-May-22,12,INE471W01019
PALREDTEC,BE,128,132.85,128,131.15,131.8,129.45,2968,389340.3,20-May-22,79,INE218G01033
PANACEABIO,EQ,172.45,172.45,152,155.1,155.9,166.1,185402,29814443.1,20-May-22,4733,INE922B01023
PANACHE,BE,83,84,78.35,81.65,81,82.15,9052,742873.25,20-May-22,47,INE895W01019
PANAMAPET,EQ,266.5,278.8,266.5,275.9,275.65,263.2,97517,26578765.8,20-May-22,3044,INE305C01029
PANSARI,BE,101.65,105,101.65,105,105,107,39,4081.6,20-May-22,8,INE697V01011
PAR,EQ,162.9,162.9,151.9,154.4,155,158.35,7432,1158929.2,20-May-22,250,INE04LG01015
PARACABLES,EQ,11.75,11.85,11.3,11.4,11.35,11.1,48293,553082.9,20-May-22,260,INE074B01023
PARAGMILK,EQ,94.7,95.55,93.85,94.45,94.5,93.05,118799,11225945.7,20-May-22,1829,INE883N01014
PARAS,EQ,618.4,632.75,612,618.15,617,603.45,105498,65567569.35,20-May-22,6128,INE045601015
PARSVNATH,EQ,13.25,13.3,12.7,12.8,12.7,13,526281,6822600.75,20-May-22,1181,INE561H01026
PARTYCRUS,SM,90,90,88.05,88.05,88.05,91,16000,1434100,20-May-22,3,INE06ZX01015
PASUPTAC,EQ,38.4,38.6,36.3,37.1,37.15,36.6,152596,5673184,20-May-22,1498,INE818B01023
PATELENG,EQ,26.5,26.85,26.3,26.85,26.85,25.6,1272636,34065249.25,20-May-22,1829,INE244B01030
PATINTLOG,EQ,14.65,14.95,14.15,14.45,14.5,14.6,67905,992673.3,20-May-22,462,INE529D01014
PATINTPP,E1,4.1,4.1,3.9,3.9,3.9,3.8,76422,307429.2,20-May-22,121,IN9529D01012
PAYTM,EQ,563.55,582.25,561.3,575.5,572,553.75,2176827,1241570454,20-May-22,51186,INE982J01020
PBAINFRA,EQ,11.45,11.6,10.7,11.3,11.5,11,3054,34742.25,20-May-22,59,INE160H01019
PCBL,EQ,110.9,116.2,107.6,113.6,113.9,108.75,1240907,138669757.3,20-May-22,12442,INE602A01031
PCHFL,N2,1065,1065,1065,1065,1065,1059.99,50,53250,20-May-22,5,INE516Y07386
PCHFL,N4,1055,1055,1055,1055,1055,1050,100,105500,20-May-22,1,INE516Y07394
PCJEWELLER,EQ,20.9,21.5,20.85,21.05,21.05,20.75,490720,10359710.5,20-May-22,1379,INE785M01013
PDMJEPAPER,EQ,38.15,39.7,38.15,39.5,39.7,37.85,98899,3885393.65,20-May-22,890,INE865T01018
PDSL,EQ,1738,1742,1702,1711.9,1702,1681.95,7307,12649462.85,20-May-22,829,INE111Q01013
PEARLPOLY,EQ,21.9,23.35,21.9,23.2,23.05,22.25,22095,502464.6,20-May-22,200,INE844A01013
PEL,EQ,1915,1943,1901.6,1916.35,1919,1894.05,326583,627466619,20-May-22,23513,INE140A01024
PENIND,EQ,38.75,38.75,37.55,37.75,37.8,37.7,176666,6713561.2,20-May-22,1324,INE932A01024
PENINLAND,BE,12.1,12.1,11.45,11.8,11.7,11.55,14816,174595.65,20-May-22,71,INE138A01028
PERSISTENT,EQ,3684,3719,3622,3698.85,3699.95,3616.35,205483,755377725.9,20-May-22,23564,INE262H01013
PETRONET,EQ,221.5,228.6,220.9,227.95,226.9,219.65,2870329,650063817.3,20-May-22,30669,INE347G01014
PFC,EQ,108.6,109.6,108.05,108.85,109,107.95,2146331,233577803.8,20-May-22,17010,INE134E01011
PFC,N5,1180,1180,1180,1180,1180,1180,200,236000,20-May-22,1,INE134E07208
PFC,N6,1076.12,1076.12,1076.12,1076.12,1076.12,1080.01,20,21522.4,20-May-22,1,INE134E07422
PFC,N8,1341.51,1348,1340,1348,1348,1352.5,500,670973.81,20-May-22,11,INE134E07463
PFIZER,EQ,4240.2,4390,4240.2,4353.9,4351,4261.65,12604,54627803.7,20-May-22,2721,INE182A01018
PFOCUS,EQ,71.3,72.85,70.65,71.4,71.4,71.1,21424,1529673.25,20-May-22,310,INE367G01038
PFS,EQ,16.1,16.45,16.05,16.15,16.25,15.85,251824,4077495.5,20-May-22,833,INE560K01014
PGEL,EQ,673.55,684.95,661.05,674.65,675.45,660.4,15266,10291225.15,20-May-22,1885,INE457L01011
PGHH,EQ,13063.25,13199.65,13000,13177.2,13199.65,12985.9,1408,18434712.75,20-May-22,653,INE179A01014
PGHL,EQ,4343.85,4377.55,4343.85,4366.35,4365.95,4343.75,1658,7240691.95,20-May-22,583,INE199A01012
PGIL,EQ,419.35,427.45,412.25,415.35,413.8,412.55,4438,1851375.95,20-May-22,382,INE940H01014
PGINVIT,IV,137.96,138,136.53,137.95,137.55,136.61,139290,19150635.72,20-May-22,1265,INE0GGX23010
PHARMABEES,EQ,12.8,13.14,12.77,13.09,13.11,12.69,210006,2736585.48,20-May-22,621,INF204KC1089
PHOENIXLTD,EQ,1030,1101.75,1022.05,1094.4,1091,1021.15,169211,180918839.4,20-May-22,11739,INE211B01039
PIDILITIND,EQ,2131.15,2147.3,2090.35,2139.45,2139,2117.85,586528,1243199721,20-May-22,55776,INE318A01026
PIIND,EQ,2689,2689,2604.1,2618.35,2620.8,2666.65,244158,643260237.4,20-May-22,32235,INE603J01030
PILANIINVS,EQ,1750,1750,1699,1712.5,1710,1696.85,1271,2178672.25,20-May-22,318,INE417C01014
PILITA,EQ,9.55,9.75,9.4,9.7,9.65,9.45,490098,4709803.3,20-May-22,917,INE600A01035
PIONDIST,EQ,161.85,163,158.2,160.3,160,160.3,26753,4311406.85,20-May-22,213,INE889E01010
PIONEEREMB,EQ,46.25,46.25,44.7,45.15,45.05,44.25,34536,1573221,20-May-22,189,INE156C01018
PITTIENG,EQ,262.9,295,262.9,284.15,280,260.65,250238,71445714.3,20-May-22,9953,INE450D01021
PIXTRANS,EQ,800,875,800,825.6,822.45,795.8,10212,8349461.8,20-May-22,1591,INE751B01018
PKTEA,BE,268,275,260.85,269.95,269.95,271.8,133,35065.25,20-May-22,16,INE431F01018
PLASTIBLEN,EQ,197.1,199.9,191.5,195.6,197,194.5,16158,3189168.9,20-May-22,404,INE083C01022
PNB,EQ,29.75,30.05,29.55,29.95,30.05,29.2,24793799,740402601.9,20-May-22,36148,INE160A01022
PNBGILTS,EQ,67.5,67.95,66.65,67.25,66.8,66.4,176086,11860386,20-May-22,2101,INE859A01011
PNBHOUSING,EQ,337.35,341.65,334,337.9,336.35,331.25,86158,29109178.95,20-May-22,3303,INE572E01012
PNC,BE,48.3,49.95,47.1,47.6,47.6,47.6,14935,728176.25,20-May-22,130,INE392B01011
PNCINFRA,EQ,248,253.65,246.5,251.4,250.65,244.2,125723,31598635.85,20-May-22,5633,INE195J01029
PODDARHOUS,EQ,200,202.9,198,199.6,202,199.95,1251,250726.6,20-May-22,51,INE888B01018
PODDARMENT,EQ,275,286.45,275,278.55,279,282.1,1813,507099.25,20-May-22,228,INE371C01013
POKARNA,EQ,553.9,579.4,537.05,569.7,570,532.6,49517,27676310.6,20-May-22,5055,INE637C01025
POLICYBZR,EQ,630,693.5,629.55,685.25,679.35,617.2,1171358,779788154.8,20-May-22,37792,INE417T01026
POLYCAB,EQ,2540,2569.5,2520.8,2556.55,2550,2517.8,159377,405987902.2,20-May-22,11845,INE455K01017
POLYMED,EQ,727.9,750,714.95,729.7,720,713.6,164334,120134543.5,20-May-22,9233,INE205C01021
POLYPLEX,EQ,2415,2415.2,2345,2370.3,2373,2353.55,200647,476154609,20-May-22,15923,INE633B01018
PONNIERODE,EQ,277.2,283.95,275.25,278.1,276.05,272.25,32408,9048306.45,20-May-22,1641,INE838E01017
POONAWALLA,EQ,245,251.1,240.8,243.7,244.5,238.9,4049112,991249940.8,20-May-22,29441,INE511C01022
POWERGRID,EQ,230.75,233.1,226.75,229.05,229.5,228.3,11361211,2608057494,20-May-22,81760,INE752E01010
POWERINDIA,EQ,3093.25,3157,3075,3081.7,3083,3048.3,12814,39809251.8,20-May-22,2727,INE07Y701011
POWERMECH,EQ,927.1,958.05,927.1,945.1,938,933.8,48303,45734785.35,20-May-22,3073,INE211R01019
PPAP,EQ,195.55,201.55,195.5,200.45,200.95,192.7,3947,786694.7,20-May-22,279,INE095I01015
PPL,EQ,183.1,183.3,178.3,180.35,180.45,176.3,188305,34053230.55,20-May-22,7806,INE050001010
PRAENG,BE,16.9,17.15,16.15,16.9,16.95,16.55,5083,85322.85,20-May-22,41,INE505C01016
PRAJIND,EQ,363,369.85,356,362.8,362.4,357.4,907033,330123722.2,20-May-22,21337,INE074A01025
PRAKASH,EQ,65,65.95,64.45,65.55,65.4,63.1,405549,26402211.4,20-May-22,4118,INE603A01013
PRAKASHSTL,EQ,5.2,5.35,5.15,5.2,5.2,5.1,628574,3282411.1,20-May-22,1225,INE696K01024
PRAXIS,EQ,36.75,37.05,35.6,36.1,36.45,35.3,36707,1347832.75,20-May-22,246,INE546Y01022
PRECAM,EQ,113.35,114.35,110.2,112,113,109.9,51486,5782758.05,20-May-22,1875,INE484I01029
PRECISION,SM,34.95,34.95,33.3,34,34.1,34.2,26000,885300,20-May-22,13,INE0HKW01018
PRECOT,EQ,258.75,269.7,254,264.6,268.5,251.25,4041,1052075.2,20-May-22,523,INE283A01014
PRECWIRE,EQ,75.65,77,73.1,76.75,77,73.35,55451,4212208,20-May-22,990,INE372C01037
PREMEXPLN,BE,313.2,328.85,313.2,328.85,328.85,313.2,2507,816320.15,20-May-22,95,INE863B01011
PREMIER,EQ,5.1,5.1,4.8,4.95,5.05,4.9,21734,107687.2,20-May-22,86,INE342A01018
PREMIERPOL,EQ,93,97.95,93,94.25,94,92,11741,1113782.85,20-May-22,332,INE309M01012
PRESSMN,EQ,38.9,40,36.35,37,37.15,38,60328,2275753,20-May-22,657,INE980A01023
PRESTIGE,EQ,424.25,444.4,422.5,441.85,442.5,417.75,327328,142446238,20-May-22,8648,INE811K01011
PRICOLLTD,EQ,109.95,113.8,109,112.9,112.25,107,626409,69815694.6,20-May-22,5456,INE726V01018
PRIMESECU,EQ,90.5,98.25,90.5,97.2,97.2,92.25,13104,1255536.3,20-May-22,261,INE032B01021
PRINCEPIPE,EQ,639,649.1,625,634.9,634.7,639.55,265469,168557134.3,20-May-22,16434,INE689W01016
PRITI,EQ,76.65,84,74.2,83.45,82.5,76.7,68155,5577862.75,20-May-22,469,INE974Z01015
PRITIKAUTO,EQ,14.4,14.8,13.8,14.25,14.3,14.25,122022,1738146.4,20-May-22,398,INE583R01029
PRIVISCL,EQ,1185,1226.8,1181.5,1221.95,1218.6,1159.6,37187,44575361.2,20-May-22,4932,INE959A01019
PROPEQUITY,SM,142.5,150,142.5,149.95,150,143.5,9600,1418100,20-May-22,8,INE0KN801013
PROZONINTU,EQ,22.7,24.9,22.65,23.3,23.3,22.65,86862,2036411.5,20-May-22,693,INE195N01013
PRSMJOHNSN,EQ,112.55,114.4,111.6,112.1,112,111.6,72254,8157066.7,20-May-22,1845,INE010A01011
PRUDENT,EQ,650,650,541,561.75,566.3,630,3203719,1908091074,20-May-22,82932,INE00F201020
PSB,EQ,16.05,16.5,15.5,15.55,15.5,15.5,885392,14071137,20-May-22,3040,INE608A01012
PSPPROJECT,EQ,484,496.2,471.45,488.65,496.2,476.25,69125,33341229,20-May-22,3229,INE488V01015
PSUBNKBEES,EQ,26.89,27.14,26.65,27.02,27.03,26.33,473944,12770283.7,20-May-22,1424,INF204KB16I7
PTC,EQ,86.25,86.25,84.2,84.7,84.95,84.35,810328,68852571.3,20-May-22,6948,INE877F01012
PTL,EQ,31,31.65,30.5,30.9,31,30.75,84503,2623655.35,20-May-22,1069,INE034D01049
PULZ,SM,39.9,39.9,39.9,39.9,39.9,40.4,4000,159600,20-May-22,1,INE335X01014
PUNJABCHEM,EQ,1284.25,1290.1,1225.55,1244.3,1250,1264,7527,9418998.3,20-May-22,927,INE277B01014
PUNJLLOYD,BZ,2.3,2.3,2.2,2.25,2.25,2.3,342678,768915.35,20-May-22,237,INE701B01021
PURVA,EQ,92.9,95.85,92.5,94.4,94.7,91.5,63509,5968843.95,20-May-22,1213,INE323I01011
PVP,BE,6.65,6.65,6.05,6.65,6.65,6.35,247896,1602980.85,20-May-22,244,INE362A01016
PVR,EQ,1764,1830,1762.4,1823.85,1819,1736.2,750985,1341633307,20-May-22,24743,INE191H01014
QGOLDHALF,EQ,43.3,43.7,43.3,43.64,43.6,43.36,10329,450221.3,20-May-22,470,INF082J01408
QNIFTY,EQ,1674,1739,1674,1704,1704,1659.01,729,1247150.85,20-May-22,52,INF082J01028
QUADPRO,SM,10,10,10,10,10,10.2,6000,60000,20-May-22,1,INE0GOJ01027
QUESS,EQ,636.35,660,631,655.5,651.1,623.95,77644,50240383.55,20-May-22,6318,INE615P01015
QUICKHEAL,EQ,178,182.6,178,180.7,180.45,177.1,30601,5499124.55,20-May-22,789,INE306L01010
RADAAN,BE,1.65,1.65,1.65,1.65,1.65,1.7,1000,1650,20-May-22,1,INE874F01027
RADICO,EQ,828,843.05,823.5,839.5,842.25,820.75,192962,160549610.1,20-May-22,10138,INE944F01028
RADIOCITY,EQ,23.15,23.25,23.05,23.2,23.25,23,87896,2040771.05,20-May-22,271,INE919I01024
RAILTEL,EQ,98.6,98.9,97.1,97.7,98,95.55,351144,34372936.65,20-May-22,4000,INE0DD101019
RAIN,EQ,158.5,165.95,156.1,162.5,162.15,155.5,2529234,411397340.1,20-May-22,24167,INE855B01025
RAINBOW,EQ,457,482.9,457,477.7,473,451.5,847932,399711754.5,20-May-22,35470,INE961O01016
RAJESHEXPO,EQ,576,577.95,570.2,572.75,570.5,574.1,42431,24338227.2,20-May-22,6008,INE343B01030
RAJMET,EQ,422.5,431.55,422.5,430.75,430.5,422.5,35003,15008529.35,20-May-22,813,INE00KV01014
RAJRATAN,EQ,642.7,664.7,632.45,664.7,664.7,633.05,41691,27409956.6,20-May-22,2492,INE451D01029
RAJRILTD,BE,7.6,7.6,7.6,7.6,7.6,7.25,78,592.8,20-May-22,4,INE533D01032
RAJSREESUG,EQ,42.9,43.3,40.5,41.05,41,41.3,172226,7291326.1,20-May-22,1304,INE562B01019
RAJTV,EQ,37.4,38.9,37,37.85,37.7,36.8,5713,215424.95,20-May-22,60,INE952H01027
RALLIS,EQ,199.85,202.85,198.45,199.85,200,198.65,424028,84887641.35,20-May-22,7265,INE613A01020
RAMANEWS,EQ,17.5,17.8,17.3,17.7,17.8,17.15,20213,355360.8,20-May-22,257,INE278B01020
RAMASTEEL,EQ,350.7,370.65,350.7,370.65,370.6,353,158895,58447334.05,20-May-22,3109,INE230R01027
RAMCOCEM,EQ,692.1,697.5,685.1,691.7,692.9,689.1,368717,255285952.7,20-May-22,7934,INE331A01037
RAMCOIND,EQ,195.1,196.8,192,194,195,192.2,21166,4104384.8,20-May-22,986,INE614A01028
RAMCOSYS,EQ,252,272,249.35,267.05,266,247.5,157888,41194105.45,20-May-22,6226,INE246B01019
RAMKY,EQ,169.45,172.25,166.25,167.5,168.65,165.6,50357,8509142.5,20-May-22,1290,INE874I01013
RANASUG,EQ,33.2,34.2,32.75,32.95,32.9,32.55,849877,28304880.3,20-May-22,4037,INE625B01014
RANEENGINE,EQ,210.85,224.45,210.85,220.65,220.95,207.9,7907,1737696.9,20-May-22,650,INE222J01013
RANEHOLDIN,EQ,627.9,634.75,619.1,621.15,620.1,620.1,19397,12140562.55,20-May-22,1216,INE384A01010
RATEGAIN,EQ,307,321,307,310.7,310,302.25,386360,120943832.6,20-May-22,7659,INE0CLI01024
RATNAMANI,EQ,2583,2600,2527.25,2586.6,2585.1,2520,45726,116979640.5,20-May-22,4309,INE703B01027
RAYMOND,EQ,860.05,883.9,857.4,879.6,878,845.6,445911,388838824.1,20-May-22,15243,INE301A01014
RBA,EQ,94.35,99,94.35,98,97.85,93.7,742756,72334970.85,20-May-22,10454,INE07T201019
RBL,EQ,644,663.6,644,657.65,660.5,643.6,12228,8038791.7,20-May-22,1548,INE244J01017
RBLBANK,EQ,116.9,118.25,114.05,117.05,117.5,113.8,10929646,1268129035,20-May-22,35965,INE976G01028
RCF,EQ,99,102.5,98.3,101.4,101.2,96.7,8107508,811179103,20-May-22,40079,INE027A01015
RCOM,EQ,2.7,2.8,2.7,2.7,2.7,2.65,5336483,14637514.15,20-May-22,14323,INE330H01018
RECLTD,EQ,117.3,118.25,116.8,117.75,117.8,116.2,1899153,223339410.8,20-May-22,16664,INE020B01018
RECLTD,N2,1115.3,1119,1115.3,1119,1119,1115.32,20,22343,20-May-22,2,INE020B07GX4
RECLTD,N3,1500,1500,1500,1500,1500,1599,7,10500,20-May-22,1,INE020B07GY2
RECLTD,N6,1192.11,1192.11,1185,1189.24,1185,1214,1300,1546021.5,20-May-22,6,INE020B07HP8
RECLTD,N8,1099.99,1099.99,1099.99,1099.99,1099.99,1076,1,1099.99,20-May-22,1,INE020B07HR4
RECLTD,N9,1220,1220,1220,1220,1220,1215,207,252540,20-May-22,3,INE020B07HS2
RECLTD,NE,1082.01,1082.01,1082.01,1082.01,1082.01,1085,120,129841.2,20-May-22,2,INE020B07IF7
RECLTD,NF,1249.59,1249.59,1221.12,1221.12,1221.12,1220.01,55,67303.95,20-May-22,2,INE020B07IG5
REDINGTON,EQ,138.15,144.5,138.15,143.2,142,136.5,1517609,214039290.4,20-May-22,11521,INE891D01026
